3.093101179066092300e+03 3.098230926715626538e+03 3.074567889185470904e+03 3.022302325594609101e+03 2.942438377616117123e+03 2.836895432927754882e+03 2.708496255769553500e+03 2.560964354085248033e+03 2.398879074288122411e+03 2.227632665723786431e+03 2.053626943445425240e+03 1.885754006112982552e+03 1.730827195347879751e+03 1.593589478031409499e+03 1.480386374081843769e+03 1.399799384733660645e+03 1.359710883930251384e+03 1.360669526728976507e+03 1.400769189214164271e+03 1.477295865774483900e+03 1.585634091567515043e+03 1.719786791204033079e+03 1.872717386688214219e+03 2.037079007335666574e+03 2.205730721292735780e+03 2.372137494144516040e+03 2.530589548993854351e+03 2.676247028275478442e+03 2.805070621801028665e+03 2.913700116734867606e+03 2.999348153574343996e+03 3.059737746491002326e+03
3.057900939156841559e+03 3.063843935973387943e+03 3.041340842447279556e+03 2.990540034517646291e+03 2.912402736086575260e+03 2.808794894767184815e+03 2.682482968274339328e+03 2.537129226386149639e+03 2.377247090763985852e+03 2.208157542706216645e+03 2.036178514568214950e+03 1.870065933144987866e+03 1.716569908338854930e+03 1.580432512912286938e+03 1.467956587826512532e+03 1.387622639178993722e+03 1.347219240103868060e+03 1.347344366306654138e+03 1.386160479117442264e+03 1.461008979976947330e+03 1.567347268722671515e+03 1.699264847466829224e+03 1.849824345261056578e+03 2.011783755821787508e+03 2.178106259626322753e+03 2.342354011930450270e+03 2.498901948326827096e+03 2.642978487712911374e+03 2.770594143293886191e+03 2.878419924493389317e+03 2.963682364330226847e+03 3.024103216278843320e+03
3.029404412847215099e+03 3.036251860862922513e+03 3.014929389235763665e+03 2.965542047007882047e+03 2.889009943809241577e+03 2.787149188904566927e+03 2.662676433274418287e+03 2.519201391078236611e+03 2.361182288592793157e+03 2.193881321053380816e+03 2.023546714923787022e+03 1.858815417083249031e+03 1.706388744056116138e+03 1.571019594293210957e+03 1.458981180368072955e+03 1.378667746813360736e+03 1.337787181147226647e+03 1.336991618470032790e+03 1.374513724548830169e+03 1.447750050155704685e+03 1.552227411829084531e+03 1.682115466639502074e+03 1.830567080232364106e+03 1.990434126061436928e+03 2.154771488692350431e+03 2.317225247500307432e+03 2.472241426023059830e+03 2.615103137057448748e+03 2.741857561398362577e+03 2.849194547023562791e+03 2.934343250376071865e+03 2.995014337523015456e+03
3.008800876331322797e+03 3.016633075094941887e+03 2.996490068865501144e+03 2.948432696266732364e+03 2.873342503005401795e+03 2.772990443825288366e+03 2.650051188857295074e+03 2.508092180632957479e+03 2.351529052230227535e+03 2.185579842813751384e+03 2.016439824930156419e+03 1.852648059967634936e+03 1.700874016768483443e+03 1.565894360461293672e+03 1.453967913373844112e+03 1.373420937823146915e+03 1.331897039064976070e+03 1.330106813096663245e+03 1.366353247990721684e+03 1.438086207703945774e+03 1.540896159253616588e+03 1.669023660074468580e+03 1.815699613208003029e+03 1.973855483484377601e+03 2.136622301741412684e+03 2.297713998362338771e+03 2.451631711443002587e+03 2.593697808503264241e+03 2.719981594991259954e+03 2.827178395285728584e+03 2.912508081655651495e+03 2.973660046211677127e+03
2.994166372606627647e+03 3.003047911872099121e+03 2.984085843378807567e+03 2.937296160986827545e+03 2.863523800365320312e+03 2.764498717002235480e+03 2.642859767634640775e+03 2.502140230995348247e+03 2.346722982865285303e+03 2.181793228209956396e+03 2.013506138600312624e+03 1.850318886822353534e+03 1.698881682562826200e+03 1.564004371893438247e+03 1.451942433150663419e+03 1.370967317000305684e+03 1.328670088193227684e+03 1.325823048493626175e+03 1.360800070375051064e+03 1.431103660248698588e+03 1.532384507882546586e+03 1.658948036821416963e+03 1.804094859691316742e+03 1.960825859923815187e+03 2.122336726058092609e+03 2.282396970592693833e+03 2.435550303708931096e+03 2.577145956279980510e+03 2.703263522359461604e+03 2.810592865397744390e+03 2.896334846196356011e+03 2.958149334720059414e+03
2.981473515018067246e+03 2.991448853331923146e+03 2.973687505159731245e+03 2.928160222702914325e+03 2.855674494335300096e+03 2.757923059830999136e+03 2.637511105614022199e+03 2.497941131462864178e+03 2.343567191979481322e+03 2.179545983628483100e+03 2.011997158058671857e+03 1.849300845648595896e+03 1.698091580825198889e+03 1.563215029339045486e+03 1.450925853583308026e+03 1.369442926481233599e+03 1.326306501917754986e+03 1.322352372150787232e+03 1.356027556288950109e+03 1.424889506950399664e+03 1.524651147723408940e+03 1.649683998553596211e+03 1.793358679655665355e+03 1.948744411823779728e+03 2.109098973558670878e+03 2.268243446984554339e+03 2.420758903518699299e+03 2.562015418827803842e+03 2.688096536719680898e+03 2.795680481230502664e+03 2.881943501009616739e+03 2.944511232467557875e+03
2.965976965539036883e+03 2.977068187846803085e+03 2.960548622513101236e+03 2.916344569696868348e+03 2.845225443801405618e+03 2.748846107080606544e+03 2.629776697224577674e+03 2.491486736919207942e+03 2.338298427740066018e+03 2.175336025484567017e+03 2.008678481539544237e+03 1.846620564549970595e+03 1.695774111638962722e+03 1.561015291335432948e+03 1.448590457587643641e+03 1.366655253042692493e+03 1.322689053380013092e+03 1.317591233487443105e+03 1.349886242478618442e+03 1.417192291165395545e+03 1.515292957557165437e+03 1.638635647673670746e+03 1.780671453952744741e+03 1.934547573099259353e+03 2.093591833096753817e+03 2.251682621107537216e+03 2.403441815606921409e+03 2.544261848635826027e+03 2.670230370638780187e+03 2.778013408176794655e+03 2.864761865075826336e+03 2.928066597685935449e+03
2.943290046554566288e+03 2.955493959246029135e+03 2.940273533179591595e+03 2.897511709958189385e+03 2.827938258280597893e+03 2.733167157269727340e+03 2.615728350462106391e+03 2.479051046220621629e+03 2.327416124601073079e+03 2.165903830516083417e+03 2.000538221675929435e+03 1.839508340286854718e+03 1.689386471113172774e+03 1.555066454730524583e+03 1.442769529396225607e+03 1.360565645218417558e+03 1.315852434268167599e+03 1.309591161391392689e+03 1.340389602308047870e+03 1.405935579454033814e+03 1.502097456703395210e+03 1.623416018062922603e+03 1.763442488348450752e+03 1.915421415595116059e+03 2.072768244095420869e+03 2.229433343395213797e+03 2.380090836267153463e+03 2.520164039043812409e+03 2.645750981649649475e+03 2.753510285194163316e+03 2.840571457554159679e+03 2.904494070853193534e+03
2.910001980236349937e+03 2.923288764516729771e+03 2.909430856570118976e+03 2.868269378325606795e+03 2.800492315617822442e+03 2.707668059017550149e+03 2.592278361096393382e+03 2.457700824667177585e+03 2.308160548396598642e+03 2.148676255712980037e+03 1.985195933852342932e+03 1.825773390994551846e+03 1.676916815509216349e+03 1.543518777144536443e+03 1.431751265497474151e+03 1.349567077145300345e+03 1.304253030572921261e+03 1.296828822403909498e+03 1.325992266886283687e+03 1.389511668979815568e+03 1.483358378583800913e+03 1.602189673268795104e+03 1.739683366344485421e+03 1.889208001250938878e+03 2.044291453261998868e+03 2.198977579397791033e+03 2.348010378494454471e+03 2.486858125908380316e+03 2.611640446146371232e+03 2.719017767499658476e+03 2.806106097750048775e+03 2.870440689239519997e+03
2.863926405224449354e+03 2.878240353789411529e+03 2.865803827111811643e+03 2.826418200123594488e+03 2.760727382442174985e+03 2.670248523490096886e+03 2.557405447379048837e+03 2.425510369008454290e+03 2.278714955785334496e+03 2.121955084301464922e+03 1.961077046841614674e+03 1.803964331463479766e+03 1.657031515525595523e+03 1.525146716810012549e+03 1.414403764926444637e+03 1.332601332110158410e+03 1.286881362159132550e+03 1.278316922592451419e+03 1.305702534977713412e+03 1.366898690588340514e+03 1.458000033326100720e+03 1.573806560869524674e+03 1.708153009034496790e+03 1.854562815812126246e+03 2.006705453757721671e+03 2.158743992948194773e+03 2.305513904527352679e+03 2.442546190892866889e+03 2.565996715311302978e+03 2.672540112075609159e+03 2.759289720752533867e+03 2.823766084867171685e+03
2.804373869631440812e+03 2.819638164804009193e+03 2.808668225825445006e+03 2.771228262307573914e+03 2.707916057433686547e+03 2.620191759091984295e+03 2.510411087081162350e+03 2.381806349386178226e+03 2.238437127965491527e+03 2.085133904940777484e+03 1.927614287039972396e+03 1.773555008137605682e+03 1.629245907289131083e+03 1.499505690585175444e+03 1.390319517447844873e+03 1.309293638872957217e+03 1.263389914581164476e+03 1.253728535819603394e+03 1.279206543798669145e+03 1.337787879968671177e+03 1.425710682233239140e+03 1.537944110620765741e+03 1.668510639597817089e+03 1.811120222344873355e+03 1.959614021635002928e+03 2.108301152921259927e+03 2.252131419859043945e+03 2.386717717182952128e+03 2.508268289463214842e+03 2.613485929497392590e+03 2.699493687535752542e+03 2.763808481952196416e+03
2.732462467705581730e+03 2.748589627116152315e+03 2.739111308442518748e+03 2.703757463773713425e+03 2.643078303729364052e+03 2.558472026016976088e+03 2.452217138255139162e+03 2.327452863458643606e+03 2.188129657427876737e+03 2.038951958235286838e+03 1.885484025153853963e+03 1.735163004735784625e+03 1.594125345484945683e+03 1.467116767482340265e+03 1.359985556899656558e+03 1.280110858421543071e+03 1.234242611305208584e+03 1.223541460327130835e+03 1.247011230876763193e+03 1.302728823038118890e+03 1.387093519269627450e+03 1.495267033420326925e+03 1.621487000358569503e+03 1.759678158696609671e+03 1.903880396778045451e+03 2.048573146953064224e+03 2.188841432345907378e+03 2.320397787206404246e+03 2.439518041976663881e+03 2.542946527627570049e+03 2.627828064572128369e+03 2.691686878318634172e+03
2.651371386731763323e+03 2.668278846115285887e+03 2.660293103461070586e+03 2.627112770849126264e+03 2.569239967272185822e+03 2.488007788043350956e+03 2.385611162435563529e+03 2.265086734797767804e+03 2.130263380407489876e+03 1.985704294500293599e+03 1.836802248682093932e+03 1.690731085594487922e+03 1.553452360846367128e+03 1.429620361580782173e+03 1.324925091161845785e+03 1.246493032112046876e+03 1.200838778157217803e+03 1.189157403368632458e+03 1.210561683565609428e+03 1.263247922945696246e+03 1.343789076105404774e+03 1.447556235921986627e+03 1.569022008009151250e+03 1.702346366479981725e+03 1.841787491501256682e+03 1.982012732593443388e+03 2.118257558401061488e+03 2.246347209324954747e+03 2.362636487398713598e+03 2.463921503411467711e+03 2.547378296693405446e+03 2.610547156443748918e+03
2.566148145565670802e+03 2.583775325226564291e+03 2.577258311214511195e+03 2.546266887295249944e+03 2.491255801337918911e+03 2.413492506846078413e+03 2.315086216282025362e+03 2.198967292657593589e+03 2.068837849727269258e+03 1.929113308941748301e+03 1.785007120245122906e+03 1.643420119461883814e+03 1.510128859149197979e+03 1.389686363461887140e+03 1.287613819720074389e+03 1.210773521759389723e+03 1.165434166602887444e+03 1.152821002495337552e+03 1.172155517537499691e+03 1.221755778800277312e+03 1.298373664390332351e+03 1.397596898308585651e+03 1.514141607737117056e+03 1.642411727734611759e+03 1.776891938166038017e+03 1.912444764463877618e+03 2.044462340030463793e+03 2.168887990566601729e+03 2.282160354544970687e+03 2.381131981521309626e+03 2.463014755144024548e+03 2.525369632848970923e+03
2.482846541240372972e+03 2.501167362407832570e+03 2.496073261495971110e+03 2.467207067954874674e+03 2.414978000252757738e+03 2.340590402886892662e+03 2.246070625009991090e+03 2.134245951060010157e+03 2.008695264262012870e+03 1.873690078423051318e+03 1.734269013686859353e+03 1.597066726843833521e+03 1.467678339951799899e+03 1.350556395342377755e+03 1.251055825396263799e+03 1.175779758067049897e+03 1.130755596873889090e+03 1.117237064262286594e+03 1.134551780834256533e+03 1.181137488312845790e+03 1.253922015914811027e+03 1.348705990811017045e+03 1.460444594182960827e+03 1.583780793651039630e+03 1.713420650755745100e+03 1.844416871360899677e+03 1.972313661569662145e+03 2.093168445558410440e+03 2.203500479668988191e+03 2.300216370574165467e+03 2.380562296368447278e+03 2.442119104689741562e+03
2.407153429814350147e+03 2.426179361985221021e+03 2.422446626235220720e+03 2.395572217546576212e+03 2.345922669177092757e+03 2.274644523052486420e+03 2.183688750402784081e+03 2.075789213160896907e+03 1.954413263312105528e+03 1.823702132818475775e+03 1.688535653595534768e+03 1.555304480396770941e+03 1.429438743143810825e+03 1.315301428844188194e+03 1.218096111964649253e+03 1.144187154594423646e+03 1.099379330906126825e+03 1.084955808539215695e+03 1.100345896009962189e+03 1.144101021626909869e+03 1.213314573963129078e+03 1.303986347022441123e+03 1.411294175710047966e+03 1.530102556901503249e+03 1.655321481682960666e+03 1.782177424342446557e+03 1.906351918213638328e+03 2.024003620333634672e+03 2.131721441752699320e+03 2.226456848884181454e+03 2.305482732298507472e+03 2.366393754689870548e+03
2.343017248280270906e+03 2.362789218141028869e+03 2.360348695451795720e+03 2.335287320933075534e+03 2.287932399518632337e+03 2.219379830017985114e+03 2.131515854116887567e+03 2.026995011555569135e+03 1.909190470306989027e+03 1.782133566360073246e+03 1.650569375150920450e+03 1.520677254504582152e+03 1.397747727580960373e+03 1.286072330145296746e+03 1.190726778318638935e+03 1.117867645424196780e+03 1.073105399559960688e+03 1.057755665107046525e+03 1.071343917243319538e+03 1.112526747145470836e+03 1.178547745097655024e+03 1.265585372740048342e+03 1.369015613877816122e+03 1.483898417320235239e+03 1.605321806101437687e+03 1.728661751765530425e+03 1.849715337332981790e+03 1.964723389048583613e+03 2.070328054838837488e+03 2.163511619531289398e+03 2.241561782002285327e+03 2.302077122857047016e+03
2.291854000396914671e+03 2.312426490993427706e+03 2.311209326698463883e+03 2.287768915684150670e+03 2.242396927059839527e+03 2.176146353623902542e+03 2.090850421606922282e+03 1.989099990130785272e+03 1.874193376779777736e+03 1.750074801957573072e+03 1.621381443882288295e+03 1.494117718798813030e+03 1.373463161649955282e+03 1.263658679819445979e+03 1.169678774304382387e+03 1.097506937231534266e+03 1.052591051347532812e+03 1.036283116110373612e+03 1.048199049177940879e+03 1.087091300137292592e+03 1.150336653229649983e+03 1.234269444280272182e+03 1.334436522269738589e+03 1.446064253581103230e+03 1.564389863301715422e+03 1.684911797335023493e+03 1.803518428018553777e+03 1.916511467170563492e+03 2.020567893783725822e+03 2.112684969406482196e+03 2.190151658951988793e+03 2.250559089600383686e+03
2.252633443624848496e+03 2.274057106202370960e+03 2.274000430601755852e+03 2.252004683601248416e+03 2.208329210620787762e+03 2.143991212730248662e+03 2.060781675453728440e+03 1.961242167654993864e+03 1.848613944817913534e+03 1.726775072209381506e+03 1.600279542619674430e+03 1.474990265453145412e+03 1.356002118921730471e+03 1.247524551733702992e+03 1.154455355926649645e+03 1.082636841944572097e+03 1.037383454270402126e+03 1.020087192534998167e+03 1.030449197049078521e+03 1.067309268325742778e+03 1.128161798737869731e+03 1.209476095087429712e+03 1.306944825726030558e+03 1.415934101761290549e+03 1.531803839228815377e+03 1.650150081911564939e+03 1.766930142950971685e+03 1.878486996199490932e+03 1.981515472692868116e+03 2.073013194254764585e+03 2.150257899951654508e+03 2.210822783128899118e+03
2.222698256106491044e+03 2.245006969724758164e+03 2.246056358643289968e+03 2.225362866600799407e+03 2.183156299958615364e+03 2.120423782530604967e+03 2.038922575442439211e+03 1.941156247439542540e+03 1.830322889875575356e+03 1.710250752598611371e+03 1.585429907167865849e+03 1.461607950339759782e+03 1.343815476585876922e+03 1.236245041376801282e+03 1.143736580492107578e+03 1.072016017542207464e+03 1.026287014693284391e+03 1.007984035148767589e+03 1.016889103471418025e+03 1.051922628890401938e+03 1.110684400938404906e+03 1.189762376048669239e+03 1.284975482617179978e+03 1.391808728430015208e+03 1.505723970976702731e+03 1.622395356600930654e+03 1.737831624589057128e+03 1.848401653784502059e+03 1.950804891284889436e+03 2.042027998454716908e+03 2.119327899527033424e+03 2.180251901713042116e+03
2.198848001488759564e+03 2.222053386237724681e+03 2.224162704463131831e+03 2.204667660866026381e+03 2.163771359830231631e+03 2.102434727335895332e+03 2.022387131512141423e+03 1.926101721930869644e+03 1.816742655143204956e+03 1.698099152617127174e+03 1.574610088770264383e+03 1.451925307107765775e+03 1.335024308392389685e+03 1.228091691880241115e+03 1.135921559940872839e+03 1.064139755061471078e+03 1.017854065541268255e+03 9.985423655802802614e+02 1.006064146301221399e+03 1.039415696173410197e+03 1.096293933017429026e+03 1.173394535653950697e+03 1.266649621160042898e+03 1.371649157056281865e+03 1.483943057251452046e+03 1.599270514848937182e+03 1.713679988463826476e+03 1.823556065119619916e+03 1.925594129699877385e+03 2.016762602551828877e+03 2.094291583992536744e+03 2.155697674811986872e+03
2.178224756614634316e+03 2.202316989555531109e+03 2.205446047536744572e+03 2.187079110840631529e+03 2.147394969793494511e+03 2.087330785791750259e+03 2.008591476664828861e+03 1.913624044664223220e+03 1.805563771584099868e+03 1.688166678097505610e+03 1.565827331827284070e+03 1.444107720158661095e+03 1.327943030745942906e+03 1.221513783591600259e+03 1.129574176753741995e+03 1.057658758448542358e+03 1.010787496771434121e+03 9.904812046519245996e+02 9.966741476981910637e+02 1.028435471963523696e+03 1.083554372732464799e+03 1.158828036434008482e+03 1.250294391347887540e+03 1.353640517325743076e+03 1.464496577333552295e+03 1.578659485554470393e+03 1.692210905651248595e+03 1.801545580019642102e+03 1.903350279207548510e+03 1.994571577993943720e+03 2.072410012119614294e+03 2.134349519569532731e+03
2.158780914157032385e+03 2.183733594212862499e+03 2.187845121273193854e+03 2.170559153394086024e+03 2.132031614919634649e+03 2.073177487574930637e+03 1.995678968042263477e+03 1.901958805875491862e+03 1.795125472839038366e+03 1.678904055800596552e+03 1.557647527006407927e+03 1.436834463089196788e+03 1.321357938094725114e+03 1.215394628751727396e+03 1.123660410209939755e+03 1.051602004131335889e+03 1.004154770287325164e+03 9.828809191494901825e+02 9.877872294755497933e+02 1.018013816372783936e+03 1.071439643900758256e+03 1.144960458210492789e+03 1.234716596644351512e+03 1.336488684100647561e+03 1.445983629482975175e+03 1.559052833447368130e+03 1.671808388200657873e+03 1.780653013509535867e+03 1.882263336715425112e+03 1.973563192621279768e+03 2.051723229505788822e+03 2.114194885590931790e+03
2.139288967188625520e+03 2.165064779831257056e+03 2.170122438819122635e+03 2.153883289099227113e+03 2.116481627340925115e+03 2.058811214825016577e+03 1.982532219684242136e+03 1.890043595785161415e+03 1.784427260824983932e+03 1.669377489192766461e+03 1.549205861354151011e+03 1.429308751929396522e+03 1.314536590305826621e+03 1.209060260365236900e+03 1.117556317158873298e+03 1.045384007875132738e+03 9.973944678213566704e+02 9.751890806258850262e+02 9.788450504042705234e+02 1.007572160259438078e+03 1.059337927413779425e+03 1.131135554037076872e+03 1.219206659308511462e+03 1.319424327462170595e+03 1.427571240403294041e+03 1.539552492221210741e+03 1.651510094007732732e+03 1.759854643836119749e+03 1.861252984117054666e+03 1.952607022228278311e+03 2.031058724705977966e+03 2.094028531484036193e+03
2.119179481076273987e+03 2.145734778276068937e+03 2.151701539353153294e+03 2.136480125817363387e+03 2.100184349608625780e+03 2.043687412137181354e+03 1.968627651465943927e+03 1.877379998778912977e+03 1.772999216754620875e+03 1.659147877878845065e+03 1.540095205976576835e+03 1.421155116716113525e+03 1.307133615854691470e+03 1.202192828738315256e+03 1.110967831247372033e+03 1.038729391479601190e+03 9.902435827095935110e+02 9.671483696926115954e+02 9.695892722768138583e+02 9.968446013189549149e+02 1.046969675963072177e+03 1.117054767016414189e+03 1.203442572002625184e+03 1.302098598304893358e+03 1.408881440909757657e+03 1.519750214584543301e+03 1.630877426369100021e+03 1.738682488546689001e+03 1.839823785917862551e+03 1.931183005274334619e+03 2.009875444623491148e+03 2.073292752717302847e+03
2.098264231326367735e+03 2.125551992570305629e+03 2.132389485371042610e+03 2.118157480178983405e+03 2.082950411451496620e+03 2.027621468213389335e+03 1.953787174489838208e+03 1.863797963143893867e+03 1.760680534999987003e+03 1.648064517741797090e+03 1.530175419271052306e+03 1.412243988171643878e+03 1.299029637628490491e+03 1.194682438442014927e+03 1.103793486692079796e+03 1.031543716101604559e+03 9.826129964393079490e+02 9.586731120660509760e+02 9.599356750441577333e+02 9.857463162349069989e+02 1.034247411037553547e+03 1.102625995850368554e+03 1.187325805007343888e+03 1.284404970461789617e+03 1.389798444236609839e+03 1.499520049593890008e+03 1.609773769931727202e+03 1.716989191742537514e+03 1.817817995987218410e+03 1.909123765395426972e+03 1.987997517295975285e+03 2.051804640774199925e+03
